minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1422.6956,True,1,206dea03,2024-09-15_05-28-14,1726378094,2383.6712923049927,2383.6712923049927,479200,490302a1fd93,172.18.0.2,2383.6712923049927,1,
1436.5073,True,1,adb4ff8a,2024-09-15_04-32-23,1726374743,2567.176838874817,2567.176838874817,44374,490302a1fd93,172.18.0.2,2567.176838874817,1,
1409.8925399999998,True,1,fe69b3b7,2024-09-15_05-34-45,1726378485,2694.201406478882,2694.201406478882,491002,490302a1fd93,172.18.0.2,2694.201406478882,1,
1451.6586,True,1,d7526ec1,2024-09-15_05-43-33,1726379013,2471.218643188477,2471.218643188477,573045,490302a1fd93,172.18.0.2,2471.218643188477,1,
9e+99,True,1,f1b3c288,2024-09-15_03-57-14,1726372634,453.9395287036896,453.9395287036896,46589,490302a1fd93,172.18.0.2,453.9395287036896,1,
1382.6931,True,1,9c87a743,2024-09-15_05-53-22,1726379602,2822.307057857513,2822.307057857513,602374,490302a1fd93,172.18.0.2,2822.307057857513,1,
1478.7284000000002,True,1,e6f2fce8,2024-09-15_04-41-37,1726375297,3242.286683082581,3242.286683082581,3265,490302a1fd93,172.18.0.2,3242.286683082581,1,
1553.6347,True,1,ac94dc43,2024-09-15_04-53-33,1726376013,3939.6914114952087,3939.6914114952087,11005,490302a1fd93,172.18.0.2,3939.6914114952087,1,
1507.8721,True,1,fd6602e4,2024-09-15_04-49-21,1726375761,3481.6854321956635,3481.6854321956635,116033,490302a1fd93,172.18.0.2,3481.6854321956635,1,
1522.8960000000002,True,1,95e716a7,2024-09-15_04-49-38,1726375778,3461.3283710479736,3461.3283710479736,140476,490302a1fd93,172.18.0.2,3461.3283710479736,1,
1419.7263,True,1,eeeab40b,2024-09-15_05-58-30,1726379910,3596.153961420059,3596.153961420059,545721,490302a1fd93,172.18.0.2,3596.153961420059,1,
1526.12,True,1,c53c35ed,2024-09-15_05-30-27,1726378227,6159.60685300827,6159.60685300827,8769,490302a1fd93,172.18.0.2,6159.60685300827,1,
1533.8455,True,1,1e29ab0b,2024-09-15_05-23-35,1726377815,5675.323888063431,5675.323888063431,32412,490302a1fd93,172.18.0.2,5675.323888063431,1,
1427.3346,True,1,491b8bc9,2024-09-15_05-17-37,1726377457,2489.6904463768005,2489.6904463768005,422987,490302a1fd93,172.18.0.2,2489.6904463768005,1,
1432.5826699999998,True,1,c29f6ac5,2024-09-15_05-08-28,1726376908,2520.432631254196,2520.432631254196,381358,490302a1fd93,172.18.0.2,2520.432631254196,1,
1484.5839,True,1,c84f808a,2024-09-15_05-28-32,1726378112,5282.073538541794,5282.073538541794,359322,490302a1fd93,172.18.0.2,5282.073538541794,1,
1466.2446,True,1,ed161124,2024-09-15_05-22-17,1726377737,5607.974453210831,5607.974453210831,29034,490302a1fd93,172.18.0.2,5607.974453210831,1,
1459.56051,True,1,b52385fc,2024-09-15_05-08-13,1726376893,4707.505229711533,4707.505229711533,49419,490302a1fd93,172.18.0.2,4707.505229711533,1,
1470.7812,True,1,8cf380fb,2024-09-15_05-44-55,1726379095,6976.923966407776,6976.923966407776,25655,490302a1fd93,172.18.0.2,6976.923966407776,1,
9e+99,True,1,c8aa168d,2024-09-15_04-00-23,1726372823,586.8720631599426,586.8720631599426,91571,490302a1fd93,172.18.0.2,586.8720631599426,1,
1499.1885,True,1,bb8a5fd2,2024-09-15_05-17-39,1726377459,5235.699270248413,5235.699270248413,81210,490302a1fd93,172.18.0.2,5235.699270248413,1,
1455.8312,True,1,7347a712,2024-09-15_06-01-48,1726380108,3252.3739511966705,3252.3739511966705,611841,490302a1fd93,172.18.0.2,3252.3739511966705,1,
1520.61511,True,1,07f96f43,2024-09-15_05-07-29,1726376849,4559.430104970932,4559.430104970932,122220,490302a1fd93,172.18.0.2,4559.430104970932,1,
1422.5739099999998,True,1,1abf65cf,2024-09-15_06-01-06,1726380066,3294.695137500763,3294.695137500763,600828,490302a1fd93,172.18.0.2,3294.695137500763,1,
1402.53921,True,1,7de0b5b6,2024-09-15_05-21-26,1726377686,5458.1292181015015,5458.1292181015015,84942,490302a1fd93,172.18.0.2,5458.1292181015015,1,
1413.8449999999998,True,1,4e5c70f5,2024-09-15_05-19-39,1726377579,2577.947832584381,2577.947832584381,427273,490302a1fd93,172.18.0.2,2577.947832584381,1,
1437.4029,True,1,2a7e78b9,2024-09-15_05-25-37,1726377937,5775.281067371368,5775.281067371368,39168,490302a1fd93,172.18.0.2,5775.281067371368,1,
1469.559083,True,1,0edff5d6,2024-09-15_05-06-04,1726376764,4674.294979572296,4674.294979572296,16642,490302a1fd93,172.18.0.2,4674.294979572296,1,
1502.84274,True,1,c0ce3b3d,2024-09-15_05-53-28,1726379608,7538.034603118896,7538.034603118896,9889,490302a1fd93,172.18.0.2,7538.034603118896,1,
1433.27953,True,1,dd81236e,2024-09-15_05-16-26,1726377386,5080.756924629211,5080.756924629211,132876,490302a1fd93,172.18.0.2,5080.756924629211,1,
1373.6546,True,1,1bcdb0ea,2024-09-15_05-12-51,1726377171,2396.8337490558624,2396.8337490558624,405285,490302a1fd93,172.18.0.2,2396.8337490558624,1,
1393.56582,True,1,d960849b,2024-09-15_04-58-27,1726376307,4159.680637121201,4159.680637121201,34664,490302a1fd93,172.18.0.2,4159.680637121201,1,
1496.9686,True,1,edb05b03,2024-09-15_04-28-34,1726374514,2433.857765674591,2433.857765674591,13266,490302a1fd93,172.18.0.2,2433.857765674591,1,
1422.37437,True,1,62e3fdf1,2024-09-15_05-58-40,1726379920,3058.8405849933624,3058.8405849933624,612783,490302a1fd93,172.18.0.2,3058.8405849933624,1,
1487.3723,True,1,4950b342,2024-09-15_05-28-39,1726378119,2435.597594022751,2435.597594022751,476390,490302a1fd93,172.18.0.2,2435.597594022751,1,
1391.851,True,1,dfa7c44b,2024-09-15_05-09-58,1726376998,4905.25407242775,4905.25407242775,17767,490302a1fd93,172.18.0.2,4905.25407242775,1,
1487.8522,True,1,0273d062,2024-09-15_05-11-39,1726377099,4866.741399765015,4866.741399765015,89002,490302a1fd93,172.18.0.2,4866.741399765015,1,
1405.6959000000002,True,1,7fc77c21,2024-09-15_05-33-56,1726378436,2416.3017930984497,2416.3017930984497,513999,490302a1fd93,172.18.0.2,2416.3017930984497,1,
1403.1818999999998,True,1,82088009,2024-09-15_05-33-00,1726378380,3058.7768924236298,3058.7768924236298,450376,490302a1fd93,172.18.0.2,3058.7768924236298,1,
1400.1357,True,1,53672bfb,2024-09-15_05-29-20,1726378160,2856.887521505356,2856.887521505356,447857,490302a1fd93,172.18.0.2,2856.887521505356,1,
1432.8206,True,1,8b86856b,2024-09-15_05-30-19,1726378219,5919.4747767448425,5919.4747767448425,129921,490302a1fd93,172.18.0.2,5919.4747767448425,1,
1425.2838,True,1,4bfb14b2,2024-09-15_05-28-44,1726378124,2252.756735801697,2252.756735801697,497037,490302a1fd93,172.18.0.2,2252.756735801697,1,
1424.6557,True,1,2f39ef4f,2024-09-15_04-27-52,1726374472,2346.9416632652283,2346.9416632652283,27902,490302a1fd93,172.18.0.2,2346.9416632652283,1,
1417.139,True,1,6766cb88,2024-09-15_05-06-29,1726376789,2309.721622943878,2309.721622943878,385913,490302a1fd93,172.18.0.2,2309.721622943878,1,
1440.4113,True,1,3fb536c0,2024-09-15_05-24-44,1726377884,5787.049826860428,5787.049826860428,18894,490302a1fd93,172.18.0.2,5787.049826860428,1,
1571.559,True,1,03f0a037,2024-09-15_04-49-43,1726375783,3639.303159952164,3639.303159952164,33538,490302a1fd93,172.18.0.2,3639.303159952164,1,
1404.89972,True,1,5018665f,2024-09-15_05-18-10,1726377490,2898.803980588913,2898.803980588913,393305,490302a1fd93,172.18.0.2,2898.803980588913,1,
