minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
543.4877,True,1,2766410d,2024-09-16_17-52-59,1726509179,7501.663691759109,7501.663691759109,212877,546a2c631096,172.18.0.2,7501.663691759109,1
581.5703,True,1,acfd50e3,2024-09-16_17-19-14,1726507154,5747.186001777649,5747.186001777649,3273,546a2c631096,172.18.0.2,5747.186001777649,1
638.4302,True,1,785098f3,2024-09-16_17-21-59,1726507319,5803.631921291351,5803.631921291351,76295,546a2c631096,172.18.0.2,5803.631921291351,1
573.30048,True,1,84c074f7,2024-09-16_18-04-43,1726509883,3619.168728351593,3619.168728351593,468559,546a2c631096,172.18.0.2,3619.168728351593,1
757.931,True,1,e9a7f9e3,2024-09-16_18-50-01,1726512601,11151.818714618685,11151.818714618685,18414,546a2c631096,172.18.0.2,11151.818714618685,1
598.6736000000001,True,1,9b245de0,2024-09-16_19-00-49,1726513249,5639.215299367905,5639.215299367905,574611,546a2c631096,172.18.0.2,5639.215299367905,1
565.2645000000001,True,1,b664d1ec,2024-09-16_18-31-23,1726511483,4321.419544219971,4321.419544219971,532370,546a2c631096,172.18.0.2,4321.419544219971,1
533.9768,True,1,e5a93ce2,2024-09-16_18-29-42,1726511382,9804.542934656143,9804.542934656143,124894,546a2c631096,172.18.0.2,9804.542934656143,1
574.24527,True,1,2701bb21,2024-09-16_18-54-37,1726512877,4640.981970071793,4640.981970071793,608344,546a2c631096,172.18.0.2,4640.981970071793,1
615.7623,True,1,b050f58a,2024-09-16_18-23-28,1726511008,4713.110570907593,4713.110570907593,471532,546a2c631096,172.18.0.2,4713.110570907593,1
577.4712999999999,True,1,f8e9a536,2024-09-16_17-04-47,1726506287,4639.192406415939,4639.192406415939,191358,546a2c631096,172.18.0.2,4639.192406415939,1
542.2953,True,1,873f0aa4,2024-09-16_18-06-38,1726509998,8392.457916736603,8392.457916736603,153389,546a2c631096,172.18.0.2,8392.457916736603,1
9e+99,True,1,b8d47f27,2024-09-16_15-52-20,1726501940,515.9342753887177,515.9342753887177,10166,546a2c631096,172.18.0.2,515.9342753887177,1
667.459,True,1,89ce35a2,2024-09-16_18-48-12,1726512492,8506.160483837128,8506.160483837128,434567,546a2c631096,172.18.0.2,8506.160483837128,1
522.7617,True,1,670263b7,2024-09-16_18-17-26,1726510646,9150.69738817215,9150.69738817215,57153,546a2c631096,172.18.0.2,9150.69738817215,1
584.6225,True,1,9ea9066b,2024-09-16_18-40-44,1726512044,4718.016287326813,4718.016287326813,545508,546a2c631096,172.18.0.2,4718.016287326813,1
601.727,True,1,7246a6a3,2024-09-16_17-30-58,1726507858,6198.526407957077,6198.526407957077,199968,546a2c631096,172.18.0.2,6198.526407957077,1
583.206,True,1,158bf259,2024-09-16_19-07-47,1726513667,12191.20271730423,12191.20271730423,36671,546a2c631096,172.18.0.2,12191.20271730423,1
9e+99,True,1,87cfaf4f,2024-09-16_16-09-23,1726502963,990.888462305069,990.888462305069,384256,546a2c631096,172.18.0.2,990.888462305069,1
9e+99,True,1,a38a39f6,2024-09-16_15-50-09,1726501809,398.4675030708313,398.4675030708313,5458,546a2c631096,172.18.0.2,398.4675030708313,1
