minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
469.2330000000001,True,1,920c8db6,2024-09-14_02-31-36,1726281096,112.20380020141602,112.20380020141602,79142,4a2c2332b8d3,172.18.0.2,112.20380020141602,1,
492.016,True,1,d0ef03b0,2024-09-14_02-32-36,1726281156,86.58424663543701,86.58424663543701,272146,4a2c2332b8d3,172.18.0.2,86.58424663543701,1,
410.839,True,1,c2ffe563,2024-09-14_02-32-44,1726281164,122.18451857566832,122.18451857566832,214410,4a2c2332b8d3,172.18.0.2,122.18451857566832,1,
401.179,True,1,60bbe04a,2024-09-14_02-35-44,1726281344,77.21969985961914,77.21969985961914,742245,4a2c2332b8d3,172.18.0.2,77.21969985961914,1,
388.232,True,1,20a0a7ec,2024-09-14_02-35-55,1726281355,85.25864267349243,85.25864267349243,750450,4a2c2332b8d3,172.18.0.2,85.25864267349243,1,
453.916,True,1,a66006d8,2024-09-14_02-31-35,1726281095,82.47327280044556,82.47327280044556,138394,4a2c2332b8d3,172.18.0.2,82.47327280044556,1,
414.225,True,1,405719f7,2024-09-14_02-31-50,1726281110,72.59435892105103,72.59435892105103,205346,4a2c2332b8d3,172.18.0.2,72.59435892105103,1,
445.499,True,1,3e551faa,2024-09-14_02-33-42,1726281222,102.86621642112732,102.86621642112732,392213,4a2c2332b8d3,172.18.0.2,102.86621642112732,1,
431.3420000000001,True,1,8d592d2a,2024-09-14_02-32-05,1726281125,76.53131699562073,76.53131699562073,226133,4a2c2332b8d3,172.18.0.2,76.53131699562073,1,
418.727,True,1,7572bd14,2024-09-14_02-35-01,1726281301,78.4632921218872,78.4632921218872,622592,4a2c2332b8d3,172.18.0.2,78.4632921218872,1,
484.9149999999999,True,1,557382d0,2024-09-14_02-35-43,1726281343,68.80448985099792,68.80448985099792,758458,4a2c2332b8d3,172.18.0.2,68.80448985099792,1,
400.986,True,1,177c168e,2024-09-14_02-34-16,1726281256,107.9036455154419,107.9036455154419,452881,4a2c2332b8d3,172.18.0.2,107.9036455154419,1,
388.7310000000001,True,1,86f98e9e,2024-09-14_02-34-46,1726281286,91.68485045433044,91.68485045433044,563491,4a2c2332b8d3,172.18.0.2,91.68485045433044,1,
392.411,True,1,5e2c8e01,2024-09-14_02-33-20,1726281200,85.95142579078674,85.95142579078674,383371,4a2c2332b8d3,172.18.0.2,85.95142579078674,1,
434.2880000000001,True,1,e3a74c36,2024-09-14_02-31-21,1726281081,84.43465900421143,84.43465900421143,103463,4a2c2332b8d3,172.18.0.2,84.43465900421143,1,
384.88,True,1,3aa8c5e7,2024-09-14_02-34-52,1726281292,81.38862538337708,81.38862538337708,598257,4a2c2332b8d3,172.18.0.2,81.38862538337708,1,
394.492,True,1,3b5ca287,2024-09-14_02-31-06,1726281066,75.57695460319519,75.57695460319519,90899,4a2c2332b8d3,172.18.0.2,75.57695460319519,1,
401.4030000000001,True,1,8ded0b92,2024-09-14_02-32-35,1726281155,100.12699675559998,100.12699675559998,239087,4a2c2332b8d3,172.18.0.2,100.12699675559998,1,
450.263,True,1,46daf7fc,2024-09-14_02-30-21,1726281021,78.9330518245697,78.9330518245697,5674,4a2c2332b8d3,172.18.0.2,78.9330518245697,1,
487.6929999999999,True,1,19452057,2024-09-14_02-30-30,1726281030,67.46619963645935,67.46619963645935,36590,4a2c2332b8d3,172.18.0.2,67.46619963645935,1,
397.616,True,1,1bb87bfa,2024-09-14_02-35-08,1726281308,72.15499114990234,72.15499114990234,657139,4a2c2332b8d3,172.18.0.2,72.15499114990234,1,
416.6429999999999,True,1,d8ae3767,2024-09-14_02-35-22,1726281322,89.74937462806702,89.74937462806702,647853,4a2c2332b8d3,172.18.0.2,89.74937462806702,1,
440.596,True,1,9228abff,2024-09-14_02-36-05,1726281365,88.37787199020386,88.37787199020386,765513,4a2c2332b8d3,172.18.0.2,88.37787199020386,1,
481.883,True,1,2c21b47e,2024-09-14_02-30-39,1726281039,69.42334580421448,69.42334580421448,48500,4a2c2332b8d3,172.18.0.2,69.42334580421448,1,
473.776,True,1,e374f554,2024-09-14_02-31-16,1726281076,82.00698280334473,82.00698280334473,97177,4a2c2332b8d3,172.18.0.2,82.00698280334473,1,
381.65400000000005,True,1,460350000000.0,2024-09-14_02-31-43,1726281103,103.29493260383606,103.29493260383606,109252,4a2c2332b8d3,172.18.0.2,103.29493260383606,1,
445.387,True,1,53112a2e,2024-09-14_02-31-38,1726281098,74.11062788963318,74.11062788963318,168328,4a2c2332b8d3,172.18.0.2,74.11062788963318,1,
459.901,True,1,e1ab7691,2024-09-14_02-30-09,1726281009,70.1195638179779,70.1195638179779,3268,4a2c2332b8d3,172.18.0.2,70.1195638179779,1,
385.604,True,1,4706ea49,2024-09-14_02-35-25,1726281325,68.07995057106018,68.07995057106018,715892,4a2c2332b8d3,172.18.0.2,68.07995057106018,1,
384.749,True,1,05db5af1,2024-09-14_02-34-02,1726281242,112.27091002464294,112.27091002464294,413789,4a2c2332b8d3,172.18.0.2,112.27091002464294,1,
385.031,True,1,7c7c5a63,2024-09-14_02-33-55,1726281235,112.29297971725464,112.29297971725464,401085,4a2c2332b8d3,172.18.0.2,112.29297971725464,1,
408.935,True,1,e3a49738,2024-09-14_02-32-56,1726281176,74.21577715873718,74.21577715873718,351158,4a2c2332b8d3,172.18.0.2,74.21577715873718,1,
379.433,True,1,1cada566,2024-09-14_02-31-51,1726281111,101.07151341438292,101.07151341438292,130835,4a2c2332b8d3,172.18.0.2,101.07151341438292,1,
455.147,True,1,b63ca2c4,2024-09-14_02-30-22,1726281022,70.55301022529602,70.55301022529602,15297,4a2c2332b8d3,172.18.0.2,70.55301022529602,1,
378.579,True,1,355e911d,2024-09-14_02-34-06,1726281246,78.72596740722656,78.72596740722656,500399,4a2c2332b8d3,172.18.0.2,78.72596740722656,1,
402.88000000000005,True,1,7f20e648,2024-09-14_02-35-17,1726281317,74.33411860466003,74.33411860466003,675365,4a2c2332b8d3,172.18.0.2,74.33411860466003,1,
401.051,True,1,d05803f0,2024-09-14_02-32-19,1726281139,80.33125185966492,80.33125185966492,247571,4a2c2332b8d3,172.18.0.2,80.33125185966492,1,
423.038,True,1,545ebd10,2024-09-14_02-30-26,1726281026,65.53430938720703,65.53430938720703,30300,4a2c2332b8d3,172.18.0.2,65.53430938720703,1,
