minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
556.1402,True,1,ce454acb,2024-09-18_09-44-06,1726652646,2608.88263297081,2608.88263297081,25465,707b0f8a838a,172.18.0.2,2608.88263297081,1
616.4101,True,1,a70c7d78,2024-09-18_09-58-45,1726653525,3373.9129796028137,3373.9129796028137,143322,707b0f8a838a,172.18.0.2,3373.9129796028137,1
592.1031999999999,True,1,7ec99424,2024-09-18_10-11-35,1726654295,2133.605156183243,2133.605156183243,381547,707b0f8a838a,172.18.0.2,2133.605156183243,1
515.9327000000001,True,1,8b385b50,2024-09-18_10-26-05,1726655165,5100.205826997757,5100.205826997757,53733,707b0f8a838a,172.18.0.2,5100.205826997757,1
567.88598,True,1,98e7d390,2024-09-18_10-25-25,1726655125,2370.394184112549,2370.394184112549,459514,707b0f8a838a,172.18.0.2,2370.394184112549,1
511.7456,True,1,551f7daf,2024-09-18_10-18-44,1726654724,2071.295688867569,2071.295688867569,422450,707b0f8a838a,172.18.0.2,2071.295688867569,1
551.1044999999999,True,1,9edca038,2024-09-18_09-45-05,1726652705,2563.47136259079,2563.47136259079,132506,707b0f8a838a,172.18.0.2,2563.47136259079,1
526.4881,True,1,847c172b,2024-09-18_10-21-24,1726654884,2180.8011565208435,2180.8011565208435,444627,707b0f8a838a,172.18.0.2,2180.8011565208435,1
592.1171999999999,True,1,28de70bc,2024-09-18_10-03-45,1726653825,3729.484723329544,3729.484723329544,84742,707b0f8a838a,172.18.0.2,3729.484723329544,1
587.4304999999999,True,1,47ca75fc,2024-09-18_10-05-18,1726653918,3687.410714864731,3687.410714864731,234171,707b0f8a838a,172.18.0.2,3687.410714864731,1
512.3864800000001,True,1,73c51c63,2024-09-18_10-43-44,1726656224,3030.600039243698,3030.600039243698,584905,707b0f8a838a,172.18.0.2,3030.600039243698,1
505.54255,True,1,52c0b0df,2024-09-18_10-32-44,1726655564,2511.746671438217,2511.746671438217,549639,707b0f8a838a,172.18.0.2,2511.746671438217,1
535.317,True,1,2.8819999999999997e+307,2024-09-18_10-03-14,1726653794,3582.845512866974,3582.845512866974,211119,707b0f8a838a,172.18.0.2,3582.845512866974,1
