minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9e+99,True,1,d275eaa5,2024-09-18_19-35-52,1726688152,536.0483105182648,536.0483105182648,445528,cd6761f6200e,172.18.0.2,536.0483105182648,1
9e+99,True,1,fc7424eb,2024-09-18_19-15-49,1726686949,523.3620090484619,523.3620090484619,15239,cd6761f6200e,172.18.0.2,523.3620090484619,1
9e+99,True,1,3afff43b,2024-09-18_19-36-50,1726688210,552.8228557109833,552.8228557109833,459949,cd6761f6200e,172.18.0.2,552.8228557109833,1
9e+99,True,1,cf9b7234,2024-09-18_19-17-28,1726687048,555.9674987792969,555.9674987792969,36936,cd6761f6200e,172.18.0.2,555.9674987792969,1
195603.99,True,1,1ab3c869,2024-09-18_20-30-03,1726691403,4483.186726331711,4483.186726331711,204568,cd6761f6200e,172.18.0.2,4483.186726331711,1
9e+99,True,1,acaee58f,2024-09-18_19-26-28,1726687588,539.7523283958435,539.7523283958435,248065,cd6761f6200e,172.18.0.2,539.7523283958435,1
194870.22,True,1,c927f29e,2024-09-18_20-17-18,1726690638,4158.909261465073,4158.909261465073,31633,cd6761f6200e,172.18.0.2,4158.909261465073,1
9e+99,True,1,a563b577,2024-09-18_19-24-37,1726687477,539.5118141174316,539.5118141174316,211171,cd6761f6200e,172.18.0.2,539.5118141174316,1
188150.47,True,1,c68238fc,2024-09-18_20-22-29,1726690949,3954.7432630062094,3954.7432630062094,231805,cd6761f6200e,172.18.0.2,3954.7432630062094,1
202143.32,True,1,ff78ca05,2024-09-18_20-39-09,1726691949,4400.729491472244,4400.729491472244,426586,cd6761f6200e,172.18.0.2,4400.729491472244,1
9e+99,True,1,56b67953,2024-09-18_19-42-57,1726688577,490.4025595188141,490.4025595188141,564821,cd6761f6200e,172.18.0.2,490.4025595188141,1
9e+99,True,1,7e341197,2024-09-18_19-15-54,1726686954,515.5974926948547,515.5974926948547,19144,cd6761f6200e,172.18.0.2,515.5974926948547,1
9e+99,True,1,7636b7ff,2024-09-18_19-15-24,1726686924,534.3315536975861,534.3315536975861,3768,cd6761f6200e,172.18.0.2,534.3315536975861,1
200149.931,True,1,b95637bf,2024-09-18_20-20-47,1726690847,4429.69623374939,4429.69623374939,12803,cd6761f6200e,172.18.0.2,4429.69623374939,1
9e+99,True,1,52e0015f,2024-09-18_19-26-44,1726687604,529.3330526351929,529.3330526351929,261392,cd6761f6200e,172.18.0.2,529.3330526351929,1
9e+99,True,1,f64df57a,2024-09-18_19-25-54,1726687554,532.7515754699707,532.7515754699707,241253,cd6761f6200e,172.18.0.2,532.7515754699707,1
9e+99,True,1,4b791b49,2024-09-18_19-26-39,1726687599,515.0076856613159,515.0076856613159,267478,cd6761f6200e,172.18.0.2,515.0076856613159,1
9e+99,True,1,7437a651,2024-09-18_19-16-30,1726686990,523.2778544425964,523.2778544425964,27931,cd6761f6200e,172.18.0.2,523.2778544425964,1
9e+99,True,1,68ac4c8f,2024-09-18_19-36-22,1726688182,545.9498348236084,545.9498348236084,451348,cd6761f6200e,172.18.0.2,545.9498348236084,1
9e+99,True,1,a837a9fa,2024-09-18_19-17-55,1726687075,565.5342738628387,565.5342738628387,46261,cd6761f6200e,172.18.0.2,565.5342738628387,1
9e+99,True,1,55dd1685,2024-09-18_19-16-26,1726686986,556.4735338687897,556.4735338687897,16585,cd6761f6200e,172.18.0.2,556.4735338687897,1
9e+99,True,1,9902ecbb,2024-09-18_19-25-23,1726687523,508.70290517807007,508.70290517807007,239497,cd6761f6200e,172.18.0.2,508.70290517807007,1
9e+99,True,1,8aa8136f,2024-09-18_19-15-41,1726686941,539.6601073741913,539.6601073741913,7774,cd6761f6200e,172.18.0.2,539.6601073741913,1
9e+99,True,1,5df8ddaf,2024-09-18_19-16-25,1726686985,530.4809403419495,530.4809403419495,24149,cd6761f6200e,172.18.0.2,530.4809403419495,1
9e+99,True,1,cb3c3990,2024-09-18_19-17-59,1726687079,533.7878696918488,533.7878696918488,72068,cd6761f6200e,172.18.0.2,533.7878696918488,1
188741.54,True,1,31540568,2024-09-18_20-27-02,1726691222,4112.282780408859,4112.282780408859,284404,cd6761f6200e,172.18.0.2,4112.282780408859,1
214065.86,True,1,9a1f8e41,2024-09-18_20-44-21,1726692261,4639.176966905594,4639.176966905594,448214,cd6761f6200e,172.18.0.2,4639.176966905594,1
9e+99,True,1,fec3a047,2024-09-18_19-17-21,1726687041,565.780492067337,565.780492067337,30451,cd6761f6200e,172.18.0.2,565.780492067337,1
9e+99,True,1,747f4915,2024-09-18_19-17-55,1726687075,539.901136636734,539.901136636734,64048,cd6761f6200e,172.18.0.2,539.901136636734,1
9e+99,True,1,adf94b21,2024-09-18_19-25-35,1726687535,556.4710354804993,556.4710354804993,227188,cd6761f6200e,172.18.0.2,556.4710354804993,1
9e+99,True,1,7d1e5d38,2024-09-18_19-37-17,1726688237,535.3453524112701,535.3453524112701,473415,cd6761f6200e,172.18.0.2,535.3453524112701,1
9e+99,True,1,5425e9fd,2024-09-18_19-35-41,1726688141,547.2039699554443,547.2039699554443,438924,cd6761f6200e,172.18.0.2,547.2039699554443,1
9e+99,True,1,80d64422,2024-09-18_19-37-18,1726688238,544.4152641296387,544.4152641296387,469551,cd6761f6200e,172.18.0.2,544.4152641296387,1
9e+99,True,1,67717a76,2024-09-18_19-17-33,1726687053,552.6795723438263,552.6795723438263,40341,cd6761f6200e,172.18.0.2,552.6795723438263,1
9e+99,True,1,738115a4,2024-09-18_19-17-59,1726687079,538.6544487476349,538.6544487476349,66954,cd6761f6200e,172.18.0.2,538.6544487476349,1
9e+99,True,1,c3bb4a22,2024-09-18_19-18-01,1726687081,567.7510371208191,567.7510371208191,49493,cd6761f6200e,172.18.0.2,567.7510371208191,1
9e+99,True,1,c16784c0,2024-09-18_19-27-20,1726687640,575.575098991394,575.575098991394,255380,cd6761f6200e,172.18.0.2,575.575098991394,1
197883.01,True,1,75f96c99,2024-09-18_20-28-56,1726691336,4352.074462413788,4352.074462413788,229150,cd6761f6200e,172.18.0.2,4352.074462413788,1
9e+99,True,1,be2f01b9,2024-09-18_19-27-19,1726687639,518.4701669216156,518.4701669216156,292722,cd6761f6200e,172.18.0.2,518.4701669216156,1
9e+99,True,1,ab6c23d6,2024-09-18_19-17-22,1726687042,559.3614048957825,559.3614048957825,32914,cd6761f6200e,172.18.0.2,559.3614048957825,1
9e+99,True,1,ee04a28c,2024-09-18_19-15-13,1726686913,519.0992975234985,519.0992975234985,5574,cd6761f6200e,172.18.0.2,519.0992975234985,1
9e+99,True,1,3d5e6c54,2024-09-18_19-25-44,1726687544,575.9657492637634,575.9657492637634,223195,cd6761f6200e,172.18.0.2,575.9657492637634,1
9e+99,True,1,bcbbe14e,2024-09-18_19-15-43,1726686943,545.2518625259399,545.2518625259399,6518,cd6761f6200e,172.18.0.2,545.2518625259399,1
9e+99,True,1,3392432c,2024-09-18_19-15-13,1726686913,507.45808148384094,507.45808148384094,9028,cd6761f6200e,172.18.0.2,507.45808148384094,1
9e+99,True,1,65c0f1d3,2024-09-18_19-26-09,1726687569,565.1930792331696,565.1930792331696,234827,cd6761f6200e,172.18.0.2,565.1930792331696,1
193111.29,True,1,20fe5f28,2024-09-18_20-31-39,1726691499,3927.209246635437,3927.209246635437,435447,cd6761f6200e,172.18.0.2,3927.209246635437,1
9e+99,True,1,8d9e40f5,2024-09-18_19-27-31,1726687651,582.0215036869049,582.0215036869049,258692,cd6761f6200e,172.18.0.2,582.0215036869049,1
9e+99,True,1,b619c4db,2024-09-18_19-34-41,1726688081,522.0246448516846,522.0246448516846,430393,cd6761f6200e,172.18.0.2,522.0246448516846,1
9e+99,True,1,77c32788,2024-09-18_19-34-02,1726688042,558.849799156189,558.849799156189,412312,cd6761f6200e,172.18.0.2,558.849799156189,1
9e+99,True,1,540ec3df,2024-09-18_19-25-44,1726687544,597.4875817298889,597.4875817298889,214246,cd6761f6200e,172.18.0.2,597.4875817298889,1
9e+99,True,1,68842495,2024-09-18_19-26-29,1726687589,534.4658274650574,534.4658274650574,250681,cd6761f6200e,172.18.0.2,534.4658274650574,1
9e+99,True,1,c21b8bf6,2024-09-18_19-26-30,1726687590,530.9740173816681,530.9740173816681,253657,cd6761f6200e,172.18.0.2,530.9740173816681,1
203504.98,True,1,61b5a2e6,2024-09-18_20-27-12,1726691232,4680.8218331336975,4680.8218331336975,75923,cd6761f6200e,172.18.0.2,4680.8218331336975,1
9e+99,True,1,2da53547,2024-09-18_19-34-55,1726688095,517.3392918109894,517.3392918109894,436699,cd6761f6200e,172.18.0.2,517.3392918109894,1
9e+99,True,1,07ba3806,2024-09-18_19-16-47,1726687007,560.6554338932037,560.6554338932037,21624,cd6761f6200e,172.18.0.2,560.6554338932037,1
9e+99,True,1,a41f81b7,2024-09-18_19-15-56,1726686956,534.7147123813629,534.7147123813629,14065,cd6761f6200e,172.18.0.2,534.7147123813629,1
9e+99,True,1,1f3c26b9,2024-09-18_19-16-18,1726686978,543.8878180980682,543.8878180980682,17877,cd6761f6200e,172.18.0.2,543.8878180980682,1
