minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1438.0634,True,1,2b77de90,2024-09-17_03-47-15,1726544835,6729.474890470505,6729.474890470505,52518,5c9e5b9ba200,172.18.0.2,6729.474890470505,1
1408.824932,True,1,4ddcf788,2024-09-17_03-59-04,1726545544,3079.2477729320526,3079.2477729320526,595530,5c9e5b9ba200,172.18.0.2,3079.2477729320526,1
1500.066561,True,1,e2e18156,2024-09-17_03-22-33,1726543353,5343.881303310394,5343.881303310394,23406,5c9e5b9ba200,172.18.0.2,5343.881303310394,1
1406.2231000000002,True,1,b97f74e0,2024-09-17_02-47-40,1726541260,3047.993031978607,3047.993031978607,113596,5c9e5b9ba200,172.18.0.2,3047.993031978607,1
1425.48391,True,1,d95f5bd8,2024-09-17_03-50-30,1726545030,6891.3330137729645,6891.3330137729645,70349,5c9e5b9ba200,172.18.0.2,6891.3330137729645,1
1492.9124,True,1,47d1319e,2024-09-17_03-13-48,1726542828,4880.380592346191,4880.380592346191,5406,5c9e5b9ba200,172.18.0.2,4880.380592346191,1
1544.0309,True,1,29e6bcf9,2024-09-17_03-45-02,1726544702,6580.3694841861725,6580.3694841861725,60026,5c9e5b9ba200,172.18.0.2,6580.3694841861725,1
1422.21713,True,1,2398a583,2024-09-17_03-34-03,1726544043,2743.62938952446,2743.62938952446,468744,5c9e5b9ba200,172.18.0.2,2743.62938952446,1
1475.2766,True,1,0fa0d527,2024-09-17_02-41-47,1726540907,2938.7125713825226,2938.7125713825226,12143,5c9e5b9ba200,172.18.0.2,2938.7125713825226,1
1475.1382,True,1,749ea015,2024-09-17_03-08-45,1726542525,4444.63679599762,4444.63679599762,42335,5c9e5b9ba200,172.18.0.2,4444.63679599762,1
1412.067,True,1,ff55a81e,2024-09-17_03-16-49,1726543009,5003.892687320709,5003.892687320709,22282,5c9e5b9ba200,172.18.0.2,5003.892687320709,1
1406.9534,True,1,8ad51839,2024-09-17_03-58-40,1726545520,3045.688327550888,3045.688327550888,598555,5c9e5b9ba200,172.18.0.2,3045.688327550888,1
1537.3817,True,1,c35b2794,2024-09-17_03-00-48,1726542048,4017.5799906253815,4017.5799906253815,29035,5c9e5b9ba200,172.18.0.2,4017.5799906253815,1
1557.4953,True,1,6fc34b21,2024-09-17_03-42-35,1726544555,6571.984714508057,6571.984714508057,16647,5c9e5b9ba200,172.18.0.2,6571.984714508057,1
1392.2048,True,1,d7bf8305,2024-09-17_03-18-54,1726543134,2198.396633386612,2198.396633386612,435426,5c9e5b9ba200,172.18.0.2,2198.396633386612,1
1431.9683,True,1,20b8beba,2024-09-17_03-31-55,1726543915,1861.374362230301,1861.374362230301,546190,5c9e5b9ba200,172.18.0.2,1861.374362230301,1
1393.6433,True,1,032a30fa,2024-09-17_02-49-11,1726541351,3114.97979593277,3114.97979593277,127186,5c9e5b9ba200,172.18.0.2,3114.97979593277,1
1453.7039,True,1,bb103e09,2024-09-17_02-48-07,1726541287,3201.8674454689026,3201.8674454689026,43690,5c9e5b9ba200,172.18.0.2,3201.8674454689026,1
1404.7599,True,1,3138e658,2024-09-17_03-30-44,1726543844,2577.2325296401978,2577.2325296401978,463578,5c9e5b9ba200,172.18.0.2,2577.2325296401978,1
1477.9122,True,1,e4df85b4,2024-09-17_03-16-51,1726543011,2619.665209770202,2619.665209770202,391197,5c9e5b9ba200,172.18.0.2,2619.665209770202,1
1496.5159,True,1,9bbe8bde,2024-09-17_02-35-15,1726540515,2523.412426233292,2523.412426233292,18900,5c9e5b9ba200,172.18.0.2,2523.412426233292,1
1393.4118,True,1,5f260afb,2024-09-17_03-40-58,1726544458,2959.035595178604,2959.035595178604,485914,5c9e5b9ba200,172.18.0.2,2959.035595178604,1
1390.1709,True,1,e3430a10,2024-09-17_03-37-16,1726544236,2941.7920730113983,2941.7920730113983,468014,5c9e5b9ba200,172.18.0.2,2941.7920730113983,1
1459.3778,True,1,cf3eb163,2024-09-17_04-05-56,1726545956,7921.537657260895,7921.537657260895,30160,5c9e5b9ba200,172.18.0.2,7921.537657260895,1
1456.90433,True,1,153418b9,2024-09-17_02-42-08,1726540928,2967.239778995514,2967.239778995514,9895,5c9e5b9ba200,172.18.0.2,2967.239778995514,1
1498.99313,True,1,2e560495,2024-09-17_02-47-24,1726541244,3060.1368551254272,3060.1368551254272,99014,5c9e5b9ba200,172.18.0.2,3060.1368551254272,1
1438.0307,True,1,bed46f1d,2024-09-17_03-33-02,1726543982,2150.719171524048,2150.719171524048,528547,5c9e5b9ba200,172.18.0.2,2150.719171524048,1
1439.6589,True,1,7e34d953,2024-09-17_02-33-05,1726540385,2427.2044892311096,2427.2044892311096,8771,5c9e5b9ba200,172.18.0.2,2427.2044892311096,1
1549.2898,True,1,6bccc6f9,2024-09-17_03-03-02,1726542182,4164.072753667831,4164.072753667831,25660,5c9e5b9ba200,172.18.0.2,4164.072753667831,1
1440.5871,True,1,3dd275d9,2024-09-17_03-36-05,1726544165,6118.650697469711,6118.650697469711,33539,5c9e5b9ba200,172.18.0.2,6118.650697469711,1
1463.0871000000002,True,1,bf0b0981,2024-09-17_02-46-30,1726541190,3175.955661535263,3175.955661535263,24531,5c9e5b9ba200,172.18.0.2,3175.955661535263,1
1543.2436,True,1,09e8aace,2024-09-17_02-57-04,1726541824,3880.211334466934,3880.211334466934,3266,5c9e5b9ba200,172.18.0.2,3880.211334466934,1
9e+99,True,1,39d9356d,2024-09-17_02-05-19,1726538719,676.7875418663025,676.7875418663025,32411,5c9e5b9ba200,172.18.0.2,676.7875418663025,1
1570.9928100000002,True,1,d05fd951,2024-09-17_03-38-40,1726544320,6343.839140176773,6343.839140176773,14391,5c9e5b9ba200,172.18.0.2,6343.839140176773,1
1433.038186,True,1,89fad5cb,2024-09-17_03-49-24,1726544964,2774.9149866104126,2774.9149866104126,561986,5c9e5b9ba200,172.18.0.2,2774.9149866104126,1
1444.4471999999998,True,1,63cfd634,2024-09-17_02-56-58,1726541818,3640.0561633110046,3640.0561633110046,96218,5c9e5b9ba200,172.18.0.2,3640.0561633110046,1
1429.5472,True,1,f6963221,2024-09-17_03-27-37,1726543657,2181.4511420726776,2181.4511420726776,482647,5c9e5b9ba200,172.18.0.2,2181.4511420726776,1
1405.2309,True,1,74bd0496,2024-09-17_03-15-24,1726542924,4706.360061645508,4706.360061645508,117234,5c9e5b9ba200,172.18.0.2,4706.360061645508,1
1463.133,True,1,8cf6f909,2024-09-17_03-12-59,1726542779,2409.492849111557,2409.492849111557,388907,5c9e5b9ba200,172.18.0.2,2409.492849111557,1
1441.0224999999998,True,1,bc6b8758,2024-09-17_03-21-01,1726543261,2347.3061230182648,2347.3061230182648,431699,5c9e5b9ba200,172.18.0.2,2347.3061230182648,1
1445.28452,True,1,371da8c5,2024-09-17_03-26-56,1726543616,5483.463762998581,5483.463762998581,67653,5c9e5b9ba200,172.18.0.2,5483.463762998581,1
1505.8503,True,1,41c5acb5,2024-09-17_02-55-24,1726541724,3751.910626411438,3751.910626411438,13264,5c9e5b9ba200,172.18.0.2,3751.910626411438,1
1411.5931,True,1,8e6e48a8,2024-09-17_03-18-48,1726543128,5089.745167970657,5089.745167970657,31287,5c9e5b9ba200,172.18.0.2,5089.745167970657,1
1491.0687,True,1,63ac8663,2024-09-17_03-21-05,1726543265,5269.07071852684,5269.07071852684,20029,5c9e5b9ba200,172.18.0.2,5269.07071852684,1
1557.43494,True,1,18b1d59b,2024-09-17_03-18-38,1726543118,5167.614293336868,5167.614293336868,6524,5c9e5b9ba200,172.18.0.2,5167.614293336868,1
1450.8913000000002,True,1,12acd59c,2024-09-17_03-44-59,1726544699,6598.470107555389,6598.470107555389,50954,5c9e5b9ba200,172.18.0.2,6598.470107555389,1
