minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
68194.3,True,1,e0167a87,2024-07-24_19-41-43,1721850103,3229.8874938488007,3229.8874938488007,24340,88297338ac97,172.18.0.2,3229.8874938488007,1,
72362.94,True,1,bfa8549f,2024-07-24_20-50-05,1721854205,3368.631696462631,3368.631696462631,319421,88297338ac97,172.18.0.2,3368.631696462631,1,
72230.16,True,1,da8d3a00,2024-07-24_21-23-39,1721856219,3007.017946243286,3007.017946243286,416913,88297338ac97,172.18.0.2,3007.017946243286,1,
83162.47,True,1,ac429d4f,2024-07-24_21-55-26,1721858126,3358.2386560440063,3358.2386560440063,566841,88297338ac97,172.18.0.2,3358.2386560440063,1,
71468.1,True,1,02ce1639,2024-07-24_21-46-42,1721857602,3639.77547287941,3639.77547287941,471217,88297338ac97,172.18.0.2,3639.77547287941,1,
67536.43,True,1,7d4a9f8b,2024-07-24_20-29-55,1721852995,3109.548560380936,3109.548560380936,202915,88297338ac97,172.18.0.2,3109.548560380936,1,
70328.12,True,1,318ed21a,2024-07-24_21-48-00,1721857680,3091.946501970291,3091.946501970291,551234,88297338ac97,172.18.0.2,3091.946501970291,1,
9e+99,True,1,c3dd34a2,2024-07-24_18-48-22,1721846902,67.88967943191528,67.88967943191528,4635,88297338ac97,172.18.0.2,67.88967943191528,1,
75562.68,True,1,031f6e87,2024-07-24_21-23-53,1721856233,3104.976356506348,3104.976356506348,407165,88297338ac97,172.18.0.2,3104.976356506348,1,
68864.43,True,1,268f93c2,2024-07-24_20-30-35,1721853035,3125.8708066940308,3125.8708066940308,206984,88297338ac97,172.18.0.2,3125.8708066940308,1,
9e+99,True,1,8673bae4,2024-07-24_18-53-02,1721847182,65.85956621170044,65.85956621170044,154445,88297338ac97,172.18.0.2,65.85956621170044,1,
9e+99,True,1,97da7fdd,2024-07-24_18-51-06,1721847066,68.42932415008545,68.42932415008545,118643,88297338ac97,172.18.0.2,68.42932415008545,1,
70268.3,True,1,a3ba12fa,2024-07-24_21-39-49,1721857189,3209.5895071029663,3209.5895071029663,474654,88297338ac97,172.18.0.2,3209.5895071029663,1,
63116.27000000001,True,1,35919eaa,2024-07-24_21-18-35,1721855915,3029.6086943149567,3029.6086943149567,386182,88297338ac97,172.18.0.2,3029.6086943149567,1,
102996.52,True,1,78fe82c0,2024-07-24_21-20-04,1721856004,9153.887119293213,9153.887119293213,10172,88297338ac97,172.18.0.2,9153.887119293213,1,
73109.11,True,1,34286822,2024-07-24_21-16-55,1721855815,3185.377897977829,3185.377897977829,378448,88297338ac97,172.18.0.2,3185.377897977829,1,
71623.26000000001,True,1,ad9a60ee,2024-07-24_19-43-45,1721850225,3365.5431113243103,3365.5431113243103,13710,88297338ac97,172.18.0.2,3365.5431113243103,1,
69461.68000000001,True,1,94cf979b,2024-07-24_20-33-30,1721853210,3105.1833832263947,3105.1833832263947,235700,88297338ac97,172.18.0.2,3105.1833832263947,1,
9e+99,True,1,cfa853ee,2024-07-24_18-49-35,1721846975,71.27510595321655,71.27510595321655,59879,88297338ac97,172.18.0.2,71.27510595321655,1,
71278.62,True,1,efdf1b94,2024-07-24_20-51-35,1721854295,3736.503027439117,3736.503027439117,294788,88297338ac97,172.18.0.2,3736.503027439117,1,
68415.67,True,1,4c6de471,2024-07-24_19-37-38,1721849858,2989.254495859146,2989.254495859146,19870,88297338ac97,172.18.0.2,2989.254495859146,1,
75697.13,True,1,6646464a,2024-07-24_19-44-35,1721850275,3397.8050322532654,3397.8050322532654,28058,88297338ac97,172.18.0.2,3397.8050322532654,1,
69747.74,True,1,e791f4c9,2024-07-24_22-07-07,1721858827,2909.9531235694885,2909.9531235694885,610906,88297338ac97,172.18.0.2,2909.9531235694885,1,
9e+99,True,1,f377ff02,2024-07-24_18-48-46,1721846926,72.30094456672668,72.30094456672668,11866,88297338ac97,172.18.0.2,72.30094456672668,1,
81380.95000000001,True,1,c550fc6a,2024-07-24_21-59-45,1721858385,4531.068129062653,4531.068129062653,459457,88297338ac97,172.18.0.2,4531.068129062653,1,
74612.23,True,1,f5ddf7d9,2024-07-24_21-41-59,1721857319,3456.1958673000336,3456.1958673000336,461314,88297338ac97,172.18.0.2,3456.1958673000336,1,
63769.740000000005,True,1,a9727bd5,2024-07-24_19-45-39,1721850339,3475.644202232361,3475.644202232361,16434,88297338ac97,172.18.0.2,3475.644202232361,1,
71535.2,True,1,32d29b86,2024-07-24_20-34-31,1721853271,3007.379375219345,3007.379375219345,251904,88297338ac97,172.18.0.2,3007.379375219345,1,
82380.58000000002,True,1,c51ff190,2024-07-24_22-14-01,1721859241,4351.163015365601,4351.163015365601,579593,88297338ac97,172.18.0.2,4351.163015365601,1,
97238.96,True,1,9c866376,2024-07-24_22-50-47,1721861447,7073.669696331024,7073.669696331024,531405,88297338ac97,172.18.0.2,7073.669696331024,1,
71844.37000000001,True,1,f95d2c0a,2024-07-24_21-58-09,1721858289,4223.059396028519,4223.059396028519,492568,88297338ac97,172.18.0.2,4223.059396028519,1,
84350.22,True,1,5781b744,2024-07-24_20-00-25,1721851225,4377.344621896744,4377.344621896744,9605,88297338ac97,172.18.0.2,4377.344621896744,1,
83404.15000000001,True,1,f20c7dc0,2024-07-24_19-53-55,1721850835,3972.432116031647,3972.432116031647,15510,88297338ac97,172.18.0.2,3972.432116031647,1,
76645.92,True,1,562ce95a,2024-07-24_20-59-28,1721854768,4022.315420389176,4022.315420389176,308372,88297338ac97,172.18.0.2,4022.315420389176,1,
71226.0,True,1,9eb201b6,2024-07-24_21-38-02,1721857082,3293.768148422241,3293.768148422241,451890,88297338ac97,172.18.0.2,3293.768148422241,1,
72431.41,True,1,c0deae66,2024-07-24_20-32-06,1721853126,3163.334707975388,3163.334707975388,215306,88297338ac97,172.18.0.2,3163.334707975388,1,
71287.34,True,1,e4b0194f,2024-07-24_19-53-37,1721850817,3973.7836077213287,3973.7836077213287,7919,88297338ac97,172.18.0.2,3973.7836077213287,1,
67017.57,True,1,5c7b3d94,2024-07-24_21-47-05,1721857625,2912.5814735889435,2912.5814735889435,559740,88297338ac97,172.18.0.2,2912.5814735889435,1,
76005.64,True,1,66c2ac36,2024-07-24_20-46-00,1721853960,3445.6780495643616,3445.6780495643616,291624,88297338ac97,172.18.0.2,3445.6780495643616,1,
9e+99,True,1,c9c3975a,2024-07-24_18-51-55,1721847115,71.36160826683044,71.36160826683044,147374,88297338ac97,172.18.0.2,71.36160826683044,1,
75816.63,True,1,0a6dd8c8,2024-07-24_19-59-26,1721851166,4314.545064210892,4314.545064210892,10790,88297338ac97,172.18.0.2,4314.545064210892,1,
79725.17,True,1,e02233c2,2024-07-24_19-38-27,1721849907,3079.3620738983154,3079.3620738983154,2608,88297338ac97,172.18.0.2,3079.3620738983154,1,
75125.55,True,1,3b1099f3,2024-07-24_19-38-03,1721849883,3047.600919485092,3047.600919485092,5079,88297338ac97,172.18.0.2,3047.600919485092,1,
68327.48,True,1,38d1a8e3,2024-07-24_21-43-58,1721857438,3230.6145815849304,3230.6145815849304,508109,88297338ac97,172.18.0.2,3230.6145815849304,1,
84006.05,True,1,a7da5922,2024-07-24_21-30-20,1721856620,3583.11198925972,3583.11198925972,397286,88297338ac97,172.18.0.2,3583.11198925972,1,
72272.59,True,1,a7974062,2024-07-24_20-51-38,1721854298,3547.993149042129,3547.993149042129,308930,88297338ac97,172.18.0.2,3547.993149042129,1,
72686.92,True,1,7b9d5168,2024-07-24_21-05-48,1721855148,3731.818097114563,3731.818097114563,354013,88297338ac97,172.18.0.2,3731.818097114563,1,
85131.38,True,1,c8d04c0a,2024-07-24_19-44-02,1721850242,3397.0502939224243,3397.0502939224243,8491,88297338ac97,172.18.0.2,3397.0502939224243,1,
74786.58,True,1,1edca520,2024-07-24_20-06-13,1721851573,4732.877129793167,4732.877129793167,6807,88297338ac97,172.18.0.2,4732.877129793167,1,
9e+99,True,1,09b1bdf9,2024-07-24_18-49-56,1721846996,68.83629274368286,68.83629274368286,88237,88297338ac97,172.18.0.2,68.83629274368286,1,
78639.52999999998,True,1,345be872,2024-07-24_21-51-58,1721857918,3649.2104263305664,3649.2104263305664,513809,88297338ac97,172.18.0.2,3649.2104263305664,1,
9e+99,True,1,a7e3dd8c,2024-07-24_18-48-45,1721846925,69.34182548522949,69.34182548522949,12476,88297338ac97,172.18.0.2,69.34182548522949,1,
73531.54,True,1,4f91518c,2024-07-24_19-52-24,1721850744,3873.5613548755646,3873.5613548755646,21534,88297338ac97,172.18.0.2,3873.5613548755646,1,
81218.09000000001,True,1,70aa330b,2024-07-24_21-26-29,1721856389,3116.5430653095245,3116.5430653095245,423733,88297338ac97,172.18.0.2,3116.5430653095245,1,
73251.84,True,1,3506b41a,2024-07-24_20-43-07,1721853787,3716.086987018585,3716.086987018585,229317,88297338ac97,172.18.0.2,3716.086987018585,1,
70370.02,True,1,3500d283,2024-07-24_19-45-12,1721850312,3451.7237706184387,3451.7237706184387,14545,88297338ac97,172.18.0.2,3451.7237706184387,1,
68080.76,True,1,43d29b71,2024-07-24_20-51-07,1721854267,3099.3159103393555,3099.3159103393555,339617,88297338ac97,172.18.0.2,3099.3159103393555,1,
70959.48000000001,True,1,f64f1338,2024-07-24_22-05-56,1721858756,2939.510379552841,2939.510379552841,606577,88297338ac97,172.18.0.2,2939.510379552841,1,
78118.63,True,1,ebfe5b7c,2024-07-24_20-48-31,1721854111,4251.563784122467,4251.563784122467,200010,88297338ac97,172.18.0.2,4251.563784122467,1,
9e+99,True,1,4d7f88f7,2024-07-24_18-50-42,1721847042,67.24899101257324,67.24899101257324,108646,88297338ac97,172.18.0.2,67.24899101257324,1,
