minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9e+99,True,1,c76f2164,2024-07-07_13-58-21,1720360701,30.638813257217407,30.638813257217407,21498,dfd07c6ad445,172.20.0.3,30.638813257217407,1
9e+99,True,1,2befb457,2024-07-07_13-59-46,1720360786,29.557337999343872,29.557337999343872,61149,dfd07c6ad445,172.20.0.3,29.557337999343872,1
36876.68,True,1,2bf1fe53,2024-07-07_14-02-50,1720360970,149.08474898338318,149.08474898338318,93956,dfd07c6ad445,172.20.0.3,149.08474898338318,1
9e+99,True,1,8f7849de,2024-07-07_14-00-01,1720360801,42.451910972595215,42.451910972595215,61790,dfd07c6ad445,172.20.0.3,42.451910972595215,1
45771.63,True,1,92c7ea05,2024-07-07_13-59-14,1720360754,112.52446913719176,112.52446913719176,3152,dfd07c6ad445,172.20.0.3,112.52446913719176,1
37500.44,True,1,aa73efb6,2024-07-07_14-02-16,1720360936,134.1154398918152,134.1154398918152,82465,dfd07c6ad445,172.20.0.3,134.1154398918152,1
9e+99,True,1,5b722d8c,2024-07-07_14-06-31,1720361191,37.52698493003845,37.52698493003845,229322,dfd07c6ad445,172.20.0.3,37.52698493003845,1
56667.33,True,1,e662f989,2024-07-07_13-59-12,1720360752,112.2640278339386,112.2640278339386,2722,dfd07c6ad445,172.20.0.3,112.2640278339386,1
33967.700000000004,True,1,2f58f21d,2024-07-07_14-01-15,1720360875,119.38195252418518,119.38195252418518,60663,dfd07c6ad445,172.20.0.3,119.38195252418518,1
9e+99,True,1,28cd9aa3,2024-07-07_13-58-37,1720360717,78.84915018081665,78.84915018081665,2380,dfd07c6ad445,172.20.0.3,78.84915018081665,1
9e+99,True,1,8c71a96c,2024-07-07_14-06-29,1720361189,87.46358871459961,87.46358871459961,208834,dfd07c6ad445,172.20.0.3,87.46358871459961,1
51326.1,True,1,657d199e,2024-07-07_14-00-19,1720360819,117.40192818641664,117.40192818641664,39681,dfd07c6ad445,172.20.0.3,117.40192818641664,1
36093.66,True,1,28587c1d,2024-07-07_14-04-44,1720361084,138.3696255683899,138.3696255683899,141363,dfd07c6ad445,172.20.0.3,138.3696255683899,1
9e+99,True,1,9ac11e79,2024-07-07_14-06-29,1720361189,62.62796878814697,62.62796878814697,217931,dfd07c6ad445,172.20.0.3,62.62796878814697,1
9e+99,True,1,0c40a731,2024-07-07_14-03-46,1720361026,42.76824975013733,42.76824975013733,159240,dfd07c6ad445,172.20.0.3,42.76824975013733,1
9e+99,True,1,8e029383,2024-07-07_14-07-09,1720361229,36.78176832199097,36.78176832199097,246762,dfd07c6ad445,172.20.0.3,36.78176832199097,1
9e+99,True,1,e58a6a67,2024-07-07_14-04-19,1720361059,84.66707587242126,84.66707587242126,155223,dfd07c6ad445,172.20.0.3,84.66707587242126,1
33735.85,True,1,5047a88a,2024-07-07_14-03-18,1720360998,132.23184943199158,132.23184943199158,115760,dfd07c6ad445,172.20.0.3,132.23184943199158,1
37209.36,True,1,9cae375d,2024-07-07_14-08-38,1720361318,143.4648494720459,143.4648494720459,239934,dfd07c6ad445,172.20.0.3,143.4648494720459,1
9e+99,True,1,1b2c8079,2024-07-07_14-05-24,1720361124,38.3594708442688,38.3594708442688,202253,dfd07c6ad445,172.20.0.3,38.3594708442688,1
40200.850000000006,True,1,28e23d02,2024-07-07_13-59-52,1720360792,127.96404886245728,127.96404886245728,16810,dfd07c6ad445,172.20.0.3,127.96404886245728,1
38728.45,True,1,b1f9a645,2024-07-07_14-03-01,1720360981,140.29846119880676,140.29846119880676,102119,dfd07c6ad445,172.20.0.3,140.29846119880676,1
9e+99,True,1,509ade76,2024-07-07_14-07-03,1720361223,36.78803992271423,36.78803992271423,245050,dfd07c6ad445,172.20.0.3,36.78803992271423,1
9e+99,True,1,fda0e8ba,2024-07-07_14-04-59,1720361099,38.504470109939575,38.504470109939575,193654,dfd07c6ad445,172.20.0.3,38.504470109939575,1
34694.579999999994,True,1,fa97f26b,2024-07-07_14-05-29,1720361129,160.28466391563416,160.28466391563416,152119,dfd07c6ad445,172.20.0.3,160.28466391563416,1
36502.26,True,1,f52892ec,2024-07-07_14-07-46,1720361266,136.02570700645447,136.02570700645447,219496,dfd07c6ad445,172.20.0.3,136.02570700645447,1
39307.64,True,1,6ee0fa72,2024-07-07_14-07-48,1720361268,162.15655755996704,162.15655755996704,210616,dfd07c6ad445,172.20.0.3,162.15655755996704,1
9e+99,True,1,ca078d09,2024-07-07_13-59-41,1720360781,29.320377826690677,29.320377826690677,58789,dfd07c6ad445,172.20.0.3,29.320377826690677,1
9e+99,True,1,4d5b571d,2024-07-07_14-02-55,1720360975,36.58472609519959,36.58472609519959,140115,dfd07c6ad445,172.20.0.3,36.58472609519959,1
49684.16,True,1,6d3f19e8,2024-07-07_14-05-04,1720361104,131.57385778427124,131.57385778427124,154440,dfd07c6ad445,172.20.0.3,131.57385778427124,1
9e+99,True,1,c537fe87,2024-07-07_14-02-24,1720360944,67.14646601676941,67.14646601676941,120444,dfd07c6ad445,172.20.0.3,67.14646601676941,1
43080.415,True,1,aa6fa73b,2024-07-07_14-07-26,1720361246,133.78572702407837,133.78572702407837,213059,dfd07c6ad445,172.20.0.3,133.78572702407837,1
50199.00000000001,True,1,bb4b7764,2024-07-07_14-02-46,1720360966,157.52718710899353,157.52718710899353,86473,dfd07c6ad445,172.20.0.3,157.52718710899353,1
53022.76999999999,True,1,956767d7,2024-07-07_14-06-24,1720361184,139.87541818618774,139.87541818618774,190216,dfd07c6ad445,172.20.0.3,139.87541818618774,1
58767.17,True,1,70953a18,2024-07-07_13-59-12,1720360752,118.636323928833,118.636323928833,1306,dfd07c6ad445,172.20.0.3,118.636323928833,1
57314.82,True,1,166b6733,2024-07-07_13-59-11,1720360751,118.8637557029724,118.8637557029724,1109,dfd07c6ad445,172.20.0.3,118.8637557029724,1
9e+99,True,1,8768513d,2024-07-07_14-00-39,1720360839,56.09030055999756,56.09030055999756,73134,dfd07c6ad445,172.20.0.3,56.09030055999756,1
9e+99,True,1,0de7bc28,2024-07-07_14-00-23,1720360823,29.41321349143982,29.41321349143982,78323,dfd07c6ad445,172.20.0.3,29.41321349143982,1
9e+99,True,1,721bcbd3,2024-07-07_13-57-42,1720360662,30.888182401657104,30.888182401657104,1044,dfd07c6ad445,172.20.0.3,30.888182401657104,1
9e+99,True,1,defe3790,2024-07-07_14-00-07,1720360807,88.32190179824829,88.32190179824829,42269,dfd07c6ad445,172.20.0.3,88.32190179824829,1
45259.66,True,1,60e5710c,2024-07-07_14-02-52,1720360972,147.54708647727966,147.54708647727966,95431,dfd07c6ad445,172.20.0.3,147.54708647727966,1
34586.23,True,1,9922c653,2024-07-07_14-04-03,1720361043,136.64556097984314,136.64556097984314,131033,dfd07c6ad445,172.20.0.3,136.64556097984314,1
35489.38,True,1,9f6aef14,2024-07-07_14-01-04,1720360864,110.33315348625185,110.33315348625185,60012,dfd07c6ad445,172.20.0.3,110.33315348625185,1
33638.52,True,1,6731469c,2024-07-07_14-05-51,1720361151,151.46841979026794,151.46841979026794,167575,dfd07c6ad445,172.20.0.3,151.46841979026794,1
34708.08,True,1,c8ea67ff,2024-07-07_14-06-12,1720361172,144.34085726737976,144.34085726737976,181902,dfd07c6ad445,172.20.0.3,144.34085726737976,1
9e+99,True,1,44f7f39e,2024-07-07_13-57-48,1720360668,31.46853017807007,31.46853017807007,2037,dfd07c6ad445,172.20.0.3,31.46853017807007,1
40833.794,True,1,2622b33e,2024-07-07_13-59-10,1720360750,115.14235663414,115.14235663414,1704,dfd07c6ad445,172.20.0.3,115.14235663414,1
42547.249,True,1,701a2884,2024-07-07_14-05-11,1720361111,133.61301636695862,133.61301636695862,156638,dfd07c6ad445,172.20.0.3,133.61301636695862,1
49879.02,True,1,f822fa0d,2024-07-07_14-01-44,1720360904,116.366694688797,116.366694688797,75854,dfd07c6ad445,172.20.0.3,116.366694688797,1
9e+99,True,1,fb0b650d,2024-07-07_14-07-07,1720361227,36.96859788894653,36.96859788894653,246547,dfd07c6ad445,172.20.0.3,36.96859788894653,1
