minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
532.9431999999999,True,1,be6f4a01,2024-07-26_20-20-15,1722025215,1767.834527015686,1767.834527015686,252614,bc1d44a57e38,172.18.0.2,1767.834527015686,1
499.5049800000001,True,1,4443e72b,2024-07-26_21-24-16,1722029056,2237.951254606247,2237.951254606247,612365,bc1d44a57e38,172.18.0.2,2237.951254606247,1
646.1467,True,1,a0162fc2,2024-07-26_19-48-23,1722023303,2022.5535860061648,2022.5535860061648,8187,bc1d44a57e38,172.18.0.2,2022.5535860061648,1
527.3219,True,1,e94ba53c,2024-07-26_21-01-48,1722027708,2517.1884372234344,2517.1884372234344,471594,bc1d44a57e38,172.18.0.2,2517.1884372234344,1
633.5758999999999,True,1,cb09c16c,2024-07-26_20-11-14,1722024674,1663.858258485794,1663.858258485794,181426,bc1d44a57e38,172.18.0.2,1663.858258485794,1
564.8903,True,1,ce61d954,2024-07-26_20-18-51,1722025131,1588.6691637039185,1588.6691637039185,284084,bc1d44a57e38,172.18.0.2,1588.6691637039185,1
591.7506000000001,True,1,f60b94bd,2024-07-26_20-54-04,1722027244,3198.848703622818,3198.848703622818,355663,bc1d44a57e38,172.18.0.2,3198.848703622818,1
516.9466,True,1,e63bf66c,2024-07-26_20-33-44,1722026024,2505.256082057953,2505.256082057953,275253,bc1d44a57e38,172.18.0.2,2505.256082057953,1
559.28152,True,1,bf66967b,2024-07-26_21-29-49,1722029389,2582.11824631691,2582.11824631691,607462,bc1d44a57e38,172.18.0.2,2582.11824631691,1
578.4356,True,1,0a3cf218,2024-07-26_20-00-43,1722024043,2763.9326696395874,2763.9326696395874,7662,bc1d44a57e38,172.18.0.2,2763.9326696395874,1
596.954,True,1,114aa34d,2024-07-26_20-19-50,1722025190,1726.4662952423096,1726.4662952423096,258877,bc1d44a57e38,172.18.0.2,1726.4662952423096,1
549.2235999999999,True,1,ca3036d9,2024-07-26_20-52-34,1722027154,1704.0640709400177,1704.0640709400177,511642,bc1d44a57e38,172.18.0.2,1704.0640709400177,1
602.58188,True,1,784d2d9b,2024-07-26_20-47-28,1722026848,2371.105658054352,2371.105658054352,386351,bc1d44a57e38,172.18.0.2,2371.105658054352,1
533.27951,True,1,42322928,2024-07-26_19-43-45,1722023025,1754.371235370636,1754.371235370636,4232,bc1d44a57e38,172.18.0.2,1754.371235370636,1
526.5904999999999,True,1,a502f7ae,2024-07-26_20-27-05,1722025625,2498.9928619861603,2498.9928619861603,202833,bc1d44a57e38,172.18.0.2,2498.9928619861603,1
566.132,True,1,f1518087,2024-07-26_19-50-18,1722023418,2134.064113378525,2134.064113378525,9304,bc1d44a57e38,172.18.0.2,2134.064113378525,1
557.5314999999999,True,1,fd5cd782,2024-07-26_20-48-35,1722026915,1906.228193283081,1906.228193283081,433954,bc1d44a57e38,172.18.0.2,1906.228193283081,1
614.6903,True,1,5474b06c,2024-07-26_19-51-55,1722023515,2237.579142808914,2237.579142808914,7153,bc1d44a57e38,172.18.0.2,2237.579142808914,1
602.0098,True,1,21c3d13d,2024-07-26_20-37-20,1722026240,2537.0675625801086,2537.0675625801086,324812,bc1d44a57e38,172.18.0.2,2537.0675625801086,1
559.9887,True,1,2b8307be,2024-07-26_19-51-37,1722023497,2214.4494445323944,2214.4494445323944,8739,bc1d44a57e38,172.18.0.2,2214.4494445323944,1
595.4599,True,1,a5f1b00f,2024-07-26_20-05-21,1722024321,3026.882022380829,3026.882022380829,13283,bc1d44a57e38,172.18.0.2,3026.882022380829,1
523.6889,True,1,266d62d2,2024-07-26_19-50-46,1722023446,2148.5989425182343,2148.5989425182343,14456,bc1d44a57e38,172.18.0.2,2148.5989425182343,1
543.4562,True,1,40751943,2024-07-26_20-25-05,1722025505,1816.455157995224,1816.455157995224,321194,bc1d44a57e38,172.18.0.2,1816.455157995224,1
587.2243,True,1,f116b98a,2024-07-26_20-53-29,1722027209,1991.393149852753,1991.393149852753,476171,bc1d44a57e38,172.18.0.2,1991.393149852753,1
568.70227,True,1,6473903,2024-07-26_20-36-22,1722026182,2582.3414585590363,2582.3414585590363,298927,bc1d44a57e38,172.18.0.2,2582.3414585590363,1
