minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
326.55664,True,1,1bc880d1,2024-07-24_18-07-09,1721844429,80.42529535293579,80.42529535293579,657428,2164c7f695be,172.18.0.2,80.42529535293579,1,
327.901,True,1,122237a9,2024-07-24_18-06-25,1721844385,87.45457196235657,87.45457196235657,515756,2164c7f695be,172.18.0.2,87.45457196235657,1,
328.55884000000003,True,1,144c43ea,2024-07-24_18-06-36,1721844396,84.10526919364929,84.10526919364929,565480,2164c7f695be,172.18.0.2,84.10526919364929,1,
332.7653,True,1,7f9f72ad,2024-07-24_18-04-59,1721844299,78.42586255073547,78.42586255073547,302998,2164c7f695be,172.18.0.2,78.42586255073547,1,
340.3746,True,1,9b5e70cb,2024-07-24_18-05-10,1721844310,84.9114408493042,84.9114408493042,319379,2164c7f695be,172.18.0.2,84.9114408493042,1,
319.21365000000003,True,1,0c98a934,2024-07-24_18-05-51,1721844351,82.11728239059448,82.11728239059448,433620,2164c7f695be,172.18.0.2,82.11728239059448,1,
357.8903,True,1,27db2c57,2024-07-24_18-03-43,1721844223,83.6160740852356,83.6160740852356,91988,2164c7f695be,172.18.0.2,83.6160740852356,1,
321.0154,True,1,757ec63a,2024-07-24_18-06-22,1721844382,92.91506147384644,92.91506147384644,488011,2164c7f695be,172.18.0.2,92.91506147384644,1,
325.2532,True,1,7e0c61de,2024-07-24_18-04-26,1721844266,80.53574061393738,80.53574061393738,196925,2164c7f695be,172.18.0.2,80.53574061393738,1,
324.66698,True,1,4fea9e1c,2024-07-24_18-02-56,1721844176,84.52980661392212,84.52980661392212,2694,2164c7f695be,172.18.0.2,84.52980661392212,1,
328.6667,True,1,5e9c8bf8,2024-07-24_18-04-45,1721844285,73.40098810195923,73.40098810195923,270501,2164c7f695be,172.18.0.2,73.40098810195923,1,
323.71547,True,1,11f9330c,2024-07-24_18-04-41,1721844281,80.81327080726624,80.81327080726624,233884,2164c7f695be,172.18.0.2,80.81327080726624,1,
324.77623,True,1,6697df63,2024-07-24_18-06-08,1721844368,91.90594673156738,91.90594673156738,452653,2164c7f695be,172.18.0.2,91.90594673156738,1,
328.70571,True,1,7cdefacd,2024-07-24_18-05-58,1721844358,83.04063868522644,83.04063868522644,448145,2164c7f695be,172.18.0.2,83.04063868522644,1,
325.75629999999995,True,1,0969d40b,2024-07-24_18-03-15,1721844195,82.17444396018982,82.17444396018982,23571,2164c7f695be,172.18.0.2,82.17444396018982,1,
351.3914,True,1,7951ee43,2024-07-24_18-03-38,1721844218,86.49567151069641,86.49567151069641,71285,2164c7f695be,172.18.0.2,86.49567151069641,1,
327.3066,True,1,5e0c80b0,2024-07-24_18-05-58,1721844358,99.0010666847229,99.0010666847229,414576,2164c7f695be,172.18.0.2,99.0010666847229,1,
