minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9e+99,True,1,d748f14e,2024-07-27_12-09-26,1722082166,332.0330696105957,332.0330696105957,323069,b51ee59ac631,172.18.0.2,332.0330696105957,1
1552.5302,True,1,9f9d1b9f,2024-07-27_11-38-09,1722080289,2443.1876928806305,2443.1876928806305,17370,b51ee59ac631,172.18.0.2,2443.1876928806305,1
1424.7769,True,1,6001eaa1,2024-07-27_13-04-08,1722085448,7635.572011709213,7635.572011709213,4450,b51ee59ac631,172.18.0.2,7635.572011709213,1
1374.733,True,1,e6035e65,2024-07-27_12-00-48,1722081648,3832.20578789711,3832.20578789711,5607,b51ee59ac631,172.18.0.2,3832.20578789711,1
9e+99,True,1,a6a5d82f,2024-07-27_11-00-58,1722078058,118.79237651824953,118.79237651824953,57317,b51ee59ac631,172.18.0.2,118.79237651824953,1
1539.2007,True,1,ca3a06bb,2024-07-27_11-44-44,1722080684,2828.0240540504456,2828.0240540504456,20972,b51ee59ac631,172.18.0.2,2828.0240540504456,1
1398.567,True,1,56a1f458,2024-07-27_14-03-11,1722088991,3010.90664935112,3010.90664935112,550296,b51ee59ac631,172.18.0.2,3010.90664935112,1
1501.354731,True,1,8ed0033d,2024-07-27_12-04-03,1722081843,4033.534057378769,4033.534057378769,2691,b51ee59ac631,172.18.0.2,4033.534057378769,1
1582.1548,True,1,04a1e6c3,2024-07-27_12-03-20,1722081800,3962.308429241181,3962.308429241181,14233,b51ee59ac631,172.18.0.2,3962.308429241181,1
9e+99,True,1,02c0b4a6,2024-07-27_11-02-56,1722078176,115.93471550941469,115.93471550941469,139563,b51ee59ac631,172.18.0.2,115.93471550941469,1
1385.336,True,1,d26efdff,2024-07-27_13-13-57,1722086037,4387.1515600681305,4387.1515600681305,310173,b51ee59ac631,172.18.0.2,4387.1515600681305,1
1450.4009,True,1,e236f28d,2024-07-27_12-26-42,1722083202,5025.023253440857,5025.023253440857,184195,b51ee59ac631,172.18.0.2,5025.023253440857,1
1533.55995,True,1,67e0eb8a,2024-07-27_12-41-00,1722084060,3202.8208181858063,3202.8208181858063,250815,b51ee59ac631,172.18.0.2,3202.8208181858063,1
1392.812,True,1,0dcd52fa,2024-07-27_12-16-31,1722082591,4758.444728374481,4758.444728374481,12318,b51ee59ac631,172.18.0.2,4758.444728374481,1
1409.5990000000002,True,1,c499edb3,2024-07-27_14-16-25,1722089785,3746.448133468628,3746.448133468628,554931,b51ee59ac631,172.18.0.2,3746.448133468628,1
1445.476,True,1,d083890d,2024-07-27_13-49-55,1722088195,5601.516566991806,5601.516566991806,392968,b51ee59ac631,172.18.0.2,5601.516566991806,1
1434.12,True,1,19a1e5f1,2024-07-27_13-02-41,1722085361,4445.215026855469,4445.215026855469,256786,b51ee59ac631,172.18.0.2,4445.215026855469,1
1376.834,True,1,e4b6a759,2024-07-27_14-12-15,1722089535,5959.554394006729,5959.554394006729,442377,b51ee59ac631,172.18.0.2,5959.554394006729,1
1373.363,True,1,c3302efb,2024-07-27_14-02-16,1722088936,5486.378208637238,5486.378208637238,437052,b51ee59ac631,172.18.0.2,5486.378208637238,1
9e+99,True,1,bb7adfa7,2024-07-27_12-08-53,1722082133,288.2896502017975,288.2896502017975,324900,b51ee59ac631,172.18.0.2,288.2896502017975,1
1455.8751000000002,True,1,8554893f,2024-07-27_12-10-04,1722082204,4386.967845916748,4386.967845916748,6227,b51ee59ac631,172.18.0.2,4386.967845916748,1
1500.5052204,True,1,bd2df57d,2024-07-27_13-30-36,1722087036,4638.349032878876,4638.349032878876,372817,b51ee59ac631,172.18.0.2,4638.349032878876,1
1725.5700000000002,True,1,7745a9da,2024-07-27_12-13-15,1722082395,4556.437913656235,4556.437913656235,14819,b51ee59ac631,172.18.0.2,4556.437913656235,1
1511.5668999999998,True,1,75bde881,2024-07-27_12-33-08,1722083588,5758.635039329529,5758.635039329529,11174,b51ee59ac631,172.18.0.2,5758.635039329529,1
