minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
241.658,True,1,ea0dfc87,2024-08-04_00-29-23,1722731363,110.30003952980042,110.30003952980042,490895,28df54ff1218,172.18.0.2,110.30003952980042,1
255.03720000000004,True,1,96983b64,2024-08-04_00-29-50,1722731390,96.81250357627869,96.81250357627869,596723,28df54ff1218,172.18.0.2,96.81250357627869,1
242.637,True,1,83cbe46f,2024-08-04_00-29-45,1722731385,109.3595645427704,109.3595645427704,549985,28df54ff1218,172.18.0.2,109.3595645427704,1
346.2519,True,1,b2a03590,2024-08-04_00-27-50,1722731270,147.18131518363953,147.18131518363953,150449,28df54ff1218,172.18.0.2,147.18131518363953,1
247.73,True,1,bf23e53e,2024-08-04_00-29-38,1722731378,104.89793515205383,104.89793515205383,544462,28df54ff1218,172.18.0.2,104.89793515205383,1
251.7801,True,1,bbf49608,2024-08-04_00-26-52,1722731212,126.46806001663208,126.46806001663208,31063,28df54ff1218,172.18.0.2,126.46806001663208,1
296.3603,True,1,06b686bb,2024-08-04_00-26-28,1722731188,105.95392990112305,105.95392990112305,23425,28df54ff1218,172.18.0.2,105.95392990112305,1
348.8504,True,1,68a9531e,2024-08-04_00-28-35,1722731315,129.38154339790344,129.38154339790344,318326,28df54ff1218,172.18.0.2,129.38154339790344,1
324.58419999999995,True,1,965ee5e3,2024-08-04_00-29-01,1722731341,216.42964720726013,216.42964720726013,155668,28df54ff1218,172.18.0.2,216.42964720726013,1
279.12589999999994,True,1,c41ef816,2024-08-04_00-28-00,1722731280,172.77911186218262,172.77911186218262,102040,28df54ff1218,172.18.0.2,172.77911186218262,1
337.22220000000004,True,1,92393c14,2024-08-04_00-26-57,1722731217,139.4453642368317,139.4453642368317,14881,28df54ff1218,172.18.0.2,139.4453642368317,1
273.1263,True,1,8be9c5e4,2024-08-04_00-28-53,1722731333,142.9058802127838,142.9058802127838,331826,28df54ff1218,172.18.0.2,142.9058802127838,1
247.5518,True,1,23e43c7b,2024-08-04_00-29-46,1722731386,97.25104570388794,97.25104570388794,582974,28df54ff1218,172.18.0.2,97.25104570388794,1
249.2669,True,1,ae8bf453,2024-08-04_00-29-11,1722731351,155.50066685676575,155.50066685676575,345304,28df54ff1218,172.18.0.2,155.50066685676575,1
261.4998,True,1,5c499482,2024-08-04_00-28-55,1722731335,165.47732162475586,165.47732162475586,274763,28df54ff1218,172.18.0.2,165.47732162475586,1
309.86373000000003,True,1,f288419f,2024-08-04_00-28-20,1722731300,165.13408946990967,165.13408946990967,183261,28df54ff1218,172.18.0.2,165.13408946990967,1
255.8403,True,1,d4af243f,2024-08-04_00-27-44,1722731264,183.2590982913971,183.2590982913971,20246,28df54ff1218,172.18.0.2,183.2590982913971,1
248.0222,True,1,417ef161,2024-08-04_00-29-18,1722731358,122.35845065116882,122.35845065116882,451678,28df54ff1218,172.18.0.2,122.35845065116882,1
332.1788,True,1,05c392d9,2024-08-04_00-27-04,1722731224,155.70615530014038,155.70615530014038,4105,28df54ff1218,172.18.0.2,155.70615530014038,1
258.00840000000005,True,1,2d323e88,2024-08-04_00-29-10,1722731350,131.7475926876068,131.7475926876068,409963,28df54ff1218,172.18.0.2,131.7475926876068,1
270.9304,True,1,f7028191,2024-08-04_00-27-41,1722731261,149.06471133232117,149.06471133232117,119648,28df54ff1218,172.18.0.2,149.06471133232117,1
336.9633,True,1,14d0c169,2024-08-04_00-28-17,1722731297,159.28675317764282,159.28675317764282,188592,28df54ff1218,172.18.0.2,159.28675317764282,1
267.6143,True,1,006dce57,2024-08-04_00-28-45,1722731325,152.39308714866638,152.39308714866638,282238,28df54ff1218,172.18.0.2,152.39308714866638,1
237.003,True,1,2a11a7d0,2024-08-04_00-29-43,1722731383,102.62317728996275,102.62317728996275,560685,28df54ff1218,172.18.0.2,102.62317728996275,1
247.351,True,1,89ca8779,2024-08-04_00-30-11,1722731411,129.08373284339905,129.08373284339905,565616,28df54ff1218,172.18.0.2,129.08373284339905,1
