minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
556.2416,True,1,8e07b66a,2024-07-31_16-40-25,1722444025,2019.153486251831,2019.153486251831,576967,d8fd29538302,172.18.0.2,2019.153486251831,1,
528.1259,True,1,ee6d6f67,2024-07-31_16-26-30,1722443190,4887.938635587692,4887.938635587692,12133,d8fd29538302,172.18.0.2,4887.938635587692,1,
543.248,True,1,c02c578e,2024-07-31_16-37-50,1722443870,2238.3883130550385,2238.3883130550385,462962,d8fd29538302,172.18.0.2,2238.3883130550385,1,
539.2452,True,1,e2e67ef6,2024-07-31_16-05-13,1722441913,3535.6754534244537,3535.6754534244537,85734,d8fd29538302,172.18.0.2,3535.6754534244537,1,
614.4792,True,1,d3aa6dcb,2024-07-31_16-33-06,1722443586,5280.963427305222,5280.963427305222,13324,d8fd29538302,172.18.0.2,5280.963427305222,1,
592.42317,True,1,fe44f1fe,2024-07-31_16-06-51,1722442011,3719.571204185486,3719.571204185486,8210,d8fd29538302,172.18.0.2,3719.571204185486,1,
582.1025000000001,True,1,aa7065e6,2024-07-31_16-15-40,1722442540,4164.34943652153,4164.34943652153,82047,d8fd29538302,172.18.0.2,4164.34943652153,1,
564.3801599999999,True,1,0a245aca,2024-07-31_16-01-38,1722441698,3180.6298928260803,3180.6298928260803,233249,d8fd29538302,172.18.0.2,3180.6298928260803,1,
568.1786999999999,True,1,c5fe16a8,2024-07-31_16-14-23,1722442463,4098.677166938782,4098.677166938782,66692,d8fd29538302,172.18.0.2,4098.677166938782,1,
613.43365,True,1,e89e7e73,2024-07-31_16-16-56,1722442616,4229.053168773651,4229.053168773651,97141,d8fd29538302,172.18.0.2,4229.053168773651,1,
648.6463,True,1,0cd780d4,2024-07-31_16-06-42,1722442002,3692.527186393738,3692.527186393738,15009,d8fd29538302,172.18.0.2,3692.527186393738,1,
517.6023,True,1,0b1dee58,2024-07-31_16-37-11,1722443831,2062.6523406505585,2062.6523406505585,502771,d8fd29538302,172.18.0.2,2062.6523406505585,1,
644.6803,True,1,37ac522c,2024-07-31_16-21-24,1722442884,4595.7656235694885,4595.7656235694885,7149,d8fd29538302,172.18.0.2,4595.7656235694885,1,
589.62801,True,1,bd3b1e87,2024-07-31_16-23-28,1722443008,2299.4882578849792,2299.4882578849792,347373,d8fd29538302,172.18.0.2,2299.4882578849792,1,
601.9054,True,1,a3a7ad95,2024-07-31_16-10-15,1722442215,3932.3017258644095,3932.3017258644095,4788,d8fd29538302,172.18.0.2,3932.3017258644095,1,
526.81942,True,1,0fdc7752,2024-07-31_16-27-32,1722443252,2309.236658334732,2309.236658334732,382138,d8fd29538302,172.18.0.2,2309.236658334732,1,
574.6926500000001,True,1,e186fd1e,2024-07-31_16-28-59,1722443339,5042.054640054703,5042.054640054703,10460,d8fd29538302,172.18.0.2,5042.054640054703,1,
574.4996000000001,True,1,b04471cb,2024-07-31_16-43-43,1722444223,2438.2778494358063,2438.2778494358063,508060,d8fd29538302,172.18.0.2,2438.2778494358063,1,
652.13252,True,1,f0944a07,2024-07-31_15-55-14,1722441314,2957.9400238990784,2957.9400238990784,55119,d8fd29538302,172.18.0.2,2957.9400238990784,1,
556.1638,True,1,e8b398e4,2024-07-31_16-20-12,1722442812,1992.3347721099851,1992.3347721099851,359243,d8fd29538302,172.18.0.2,1992.3347721099851,1,
574.2230000000001,True,1,aea2d537,2024-07-31_16-13-34,1722442414,4030.9661388397217,4030.9661388397217,91821,d8fd29538302,172.18.0.2,4030.9661388397217,1,
546.066,True,1,bffc3cae,2024-07-31_15-46-41,1722440801,2466.292829990387,2466.292829990387,26210,d8fd29538302,172.18.0.2,2466.292829990387,1,
586.8462999999999,True,1,4aca3a41,2024-07-31_16-28-56,1722443336,5045.865544080734,5045.865544080734,7708,d8fd29538302,172.18.0.2,5045.865544080734,1,
629.7558,True,1,6f6c0eca,2024-07-31_16-09-24,1722442164,3882.49780011177,3882.49780011177,4227,d8fd29538302,172.18.0.2,3882.49780011177,1,
