minimum,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1580.6655,True,1,60ee1c4a,2024-08-03_10-48-40,1722682120,5765.087297439575,5765.087297439575,35739,33ccd13e6900,172.18.0.2,5765.087297439575,1
1526.99,True,1,b98afeac,2024-08-03_11-02-31,1722682951,6651.01336979866,6651.01336979866,22207,33ccd13e6900,172.18.0.2,6651.01336979866,1
1466.4872,True,1,074fafce,2024-08-03_10-49-41,1722682181,5936.187940120697,5936.187940120697,2916,33ccd13e6900,172.18.0.2,5936.187940120697,1
1406.338,True,1,382c3cab,2024-08-03_11-11-39,1722683499,7182.308403968811,7182.308403968811,26593,33ccd13e6900,172.18.0.2,7182.308403968811,1
1533.1297000000002,True,1,53e04adc,2024-08-03_12-17-38,1722687458,5535.821790218353,5535.821790218353,396221,33ccd13e6900,172.18.0.2,5535.821790218353,1
1470.3922,True,1,126da3ef,2024-08-03_12-05-30,1722686730,4921.563093423843,4921.563093423843,388682,33ccd13e6900,172.18.0.2,4921.563093423843,1
1385.989,True,1,b6d935c5,2024-08-03_12-17-55,1722687475,5023.758200883865,5023.758200883865,471281,33ccd13e6900,172.18.0.2,5023.758200883865,1
1509.2274,True,1,6cf0bb41,2024-08-03_12-12-33,1722687153,4965.005738258362,4965.005738258362,434824,33ccd13e6900,172.18.0.2,4965.005738258362,1
1410.12,True,1,7a1182b9,2024-08-03_11-32-33,1722684753,8511.19329738617,8511.19329738617,2609,33ccd13e6900,172.18.0.2,8511.19329738617,1
1494.332,True,1,5ec9aceb,2024-08-03_10-34-55,1722681295,4975.364283084869,4975.364283084869,27338,33ccd13e6900,172.18.0.2,4975.364283084869,1
1458.6839000000002,True,1,122d0df3,2024-08-03_12-10-36,1722687036,4551.673078775406,4551.673078775406,474973,33ccd13e6900,172.18.0.2,4551.673078775406,1
1452.5649999999998,True,1,627c312a,2024-08-03_12-02-58,1722686578,3918.6774349212646,3918.6774349212646,495786,33ccd13e6900,172.18.0.2,3918.6774349212646,1
1532.4038999999998,True,1,e1d20560,2024-08-03_11-13-48,1722683628,7355.57706785202,7355.57706785202,13614,33ccd13e6900,172.18.0.2,7355.57706785202,1
1644.4573000000005,True,1,311ece0b,2024-08-03_10-48-35,1722682115,5823.386520147324,5823.386520147324,19955,33ccd13e6900,172.18.0.2,5823.386520147324,1
1373.377,True,1,1f20dbc6,2024-08-03_11-41-20,1722685280,8940.925042152405,8940.925042152405,32000,33ccd13e6900,172.18.0.2,8940.925042152405,1
1510.1959000000002,True,1,dd2f2e2b,2024-08-03_10-37-45,1722681465,5141.152143001556,5141.152143001556,28386,33ccd13e6900,172.18.0.2,5141.152143001556,1
1495.485,True,1,09011d7e,2024-08-03_12-52-45,1722689565,6064.320929288864,6064.320929288864,564694,33ccd13e6900,172.18.0.2,6064.320929288864,1
1322.344,True,1,8785fab2,2024-08-03_12-36-35,1722688595,4548.310412883759,4548.310412883759,634837,33ccd13e6900,172.18.0.2,4548.310412883759,1
1627.7535,True,1,23aa04ee,2024-08-03_10-54-04,1722682444,6170.759412527084,6170.759412527084,14260,33ccd13e6900,172.18.0.2,6170.759412527084,1
1460.611,True,1,0095ebc2,2024-08-03_11-08-55,1722683335,7068.750490427017,7068.750490427017,11756,33ccd13e6900,172.18.0.2,7068.750490427017,1
1402.526,True,1,b9bf093b,2024-08-03_12-13-22,1722687202,5084.085470676422,5084.085470676422,421022,33ccd13e6900,172.18.0.2,5084.085470676422,1
1487.441,True,1,8c632c32,2024-08-03_11-54-45,1722686085,9755.683929920197,9755.683929920197,29513,33ccd13e6900,172.18.0.2,9755.683929920197,1
1345.398,True,1,11e3d8cc,2024-08-03_11-40-45,1722685245,8935.770339012146,8935.770339012146,24874,33ccd13e6900,172.18.0.2,8935.770339012146,1
1568.324,True,1,85626e4a,2024-08-03_10-39-33,1722681573,5220.085265159607,5220.085265159607,35179,33ccd13e6900,172.18.0.2,5220.085265159607,1
1676.1973,True,1,9592aa60,2024-08-03_10-44-06,1722681846,5560.737688779831,5560.737688779831,18024,33ccd13e6900,172.18.0.2,5560.737688779831,1
1432.515,True,1,537222bf,2024-08-03_12-22-16,1722687736,4781.016105413437,4781.016105413437,516059,33ccd13e6900,172.18.0.2,4781.016105413437,1
